EpochTime,181.feed_4958.count,181.feed_4958.pm1,181.feed_4958.pm10,181.feed_4958.pm2.5
1435697632,255420,16,35.6,21.3
1435697638,256270,15.9,24.9,20.3
1435697644,254020,15.6,26.2,20.6
1435697650,261670,16.7,33.2,21.9
1435697662,263120,16.5,36.4,20.3
1435697668,261520,16.1,26.8,20.7
1435697674,266970,16.9,37.6,28
1435697680,255570,16.2,32.1,19.8
1435697686,257920,16.1,26.7,20.6
1435697692,266520,16.7,33.3,24.2
1435697698,249410,15.1,25.9,16.9
1435697704,262620,16.4,26.8,19.3
1435697710,267970,16.5,35,25.1
1435697722,263520,16.5,28.6,23.5
1435697728,262420,16.8,51.2,24.4
1435697734,256770,16.7,33.9,21.2
1435697740,259920,16.1,21.8,18.4
1435697746,263020,16.3,44.7,25.4
1435697752,259420,16.3,25.3,19.6
1435697758,264470,16.5,30.7,22.9
1435697764,263570,17.3,35.5,28.2
1435697770,263270,17,36.1,24
1435697782,262670,16.4,31.7,23.3
1435697788,258470,16.2,40,24.4
1435697794,261970,16.4,28.7,23.3
1435697800,267070,16.9,35.2,26
1435697806,265170,17.2,29.5,24
1435697812,264420,16.7,33.8,24.7
1435697818,264320,16.8,28.7,23.4
1435697824,273820,17.5,32.2,24
1435697830,268170,17,32.9,24
1435697842,269520,17.5,40.4,27.9
1435697848,269970,17.2,30.6,24.7
1435697854,267170,17.3,44,27.5
1435697860,267770,17.5,35.1,26.6
1435697866,262120,16.8,30.6,22.9
1435697872,272620,17.5,32.3,25.4
1435697878,266420,17.5,34.2,27.3
1435697884,267520,17,39.3,24
1435697890,280780,17.8,33.6,27.6
1435697902,268420,17.2,42.1,24.2
1435697908,265820,16.7,25.1,20.6
1435697914,267370,17.1,23.8,21.4
1435697920,268720,17.3,27.8,22.4
1435697926,270770,17.2,30.4,23.6
1435697932,269320,17.9,32.2,24.2
1435697938,265020,16.6,29.8,24.1
1435697944,264520,16.7,35.6,22.8
1435697950,276320,18,34.7,24.2
1435697962,273170,17.2,31.7,23.8
1435697968,274720,17.9,29.6,23.8
1435697974,267720,17.3,30,24
1435697980,263970,16.5,26.7,20
1435697986,279130,17.1,29.1,22.8
1435697992,276120,17.7,33.6,26.7
1435697998,269020,17.6,28.3,23
1435698004,274820,17.1,31.5,24.6
1435698010,266470,17.5,33.4,26.2
1435698022,263320,16.8,28.1,23.6
1435698028,268470,17.5,29.2,24.7
1435698034,272270,18,28.8,24.6
1435698040,268320,16.6,30.7,23.4
1435698046,261370,15.9,36.3,20.5
1435698052,275620,17.9,35.3,23.5
1435698058,272920,17,24.9,21.9
1435698064,270620,17.1,27.9,22.3
1435698070,270320,16.8,28.1,22.1
1435698082,274320,18,28.6,25
1435698088,268870,16.8,25.7,20.4
1435698094,274820,17.8,34,27.7
1435698100,270520,17.4,29.3,24.7
1435698106,274120,17,30.5,24.2
1435698112,271070,17.6,30.8,25.5
1435698118,270520,17.7,32.3,27
1435698124,277520,18,29.7,23.7
1435698130,273770,17.4,32,22.8
1435698142,267320,17.2,29,23.7
1435698148,279930,18,29.6,24.7
1435698154,269520,17.8,28.7,24.5
1435698160,272070,17.9,28,23.8
1435698166,270070,17.1,29.1,23
1435698172,277920,18.5,32.8,26.7
1435698178,274670,17.8,32.5,26.4
1435698184,269820,17.3,27,22.4
1435698190,280080,18.1,36.9,28.7
1435698202,275770,18.1,31.5,24.1
1435698208,278880,18.3,33,27.3
1435698214,281730,18.1,26.3,23.3
1435698220,277470,17.6,35.2,22.5
1435698226,279880,18.7,34.9,28.1
1435698232,280030,18.5,28,24.1
1435698238,267820,17,23.3,19.7
1435698244,277420,18,33.3,26.6
1435698250,270220,16.9,26.9,23.5
1435698262,285680,18.8,28,25.1
1435698268,282230,18.9,31.7,26.4
1435698274,281780,18.1,30.4,22.5
1435698280,277720,18.5,31.8,26.5
1435698286,280630,18.5,33.5,26
1435698292,282930,17.8,35.3,28.5
1435698298,283480,18.1,28.7,23.5
1435698304,274170,17.8,32.2,26.1
1435698310,281180,18.4,30.3,25.7
1435698322,272220,17.8,32.8,24.2
1435698328,276770,17.7,31.4,25.7
1435698334,281880,18.1,30.2,25
1435698340,282680,18.8,30.5,26.4
1435698346,277820,18.2,28.5,24.6
1435698352,283080,18.3,37,29
1435698358,280980,18.3,32.4,28.9
1435698364,286480,19.2,31.2,26.6
1435698370,283280,18.6,35.3,27.8
1435698382,288980,19,29.6,26.6
1435698388,291780,19.9,34.5,28.8
1435698394,277820,19.2,33.8,29.5
1435698400,284780,18.4,31.2,26.8
1435698406,281130,18.3,29.7,25
1435698412,276820,18.2,32.9,27.3
1435698418,282630,18.6,36.7,27.6
1435698424,285080,19,30.8,27.1
1435698430,288880,18.2,36.3,26.4
1435698442,283430,18.6,27.8,24.1
1435698448,287030,18.3,29.4,24.3
1435698454,284630,18.5,36.7,31
1435698460,282030,18.3,34.8,27.6
1435698466,284530,18,32.1,26.4
1435698472,284030,18.5,32.1,25
1435698478,290480,19.4,33.5,27.5
1435698484,283830,18.7,33.2,27.5
1435698490,288030,19.1,30.5,26.5
1435698502,284280,18.8,30.5,26.9
1435698508,292730,19,33.2,25
1435698514,286430,18.8,30.6,26.6
1435698520,290980,19.1,31.6,27
1435698526,288080,19.1,30.8,27.6
1435698532,289430,19.7,30.7,27.6
1435698538,281930,18.6,33.4,26.8
1435698544,289630,19.3,33.2,27.1
1435698550,288480,19.1,37.6,28.3
1435698562,289080,18.9,34.3,24.9
1435698568,281230,18.3,41.8,25.2
1435698574,296480,19.7,41,29.2
1435698580,293130,19.2,30.6,26.2
1435698586,285880,18.7,36.1,28.3
1435698592,293930,19.3,37.3,30.4
1435698598,298980,19.8,40.8,31.9
1435698604,285480,18.8,33.3,27
1435698610,292230,20,33.9,29.8
1435698622,296980,19.7,34.6,26.9
1435698628,293880,19.6,38.7,29.9
1435698634,292880,19.9,46.3,34.3
1435698640,297830,20.1,31.7,28.3
1435698646,297330,19.8,40.4,33.3
1435698652,294730,19,33.1,28.3
1435698658,292880,19.2,41.4,26.8
1435698664,296580,20.6,35.1,30.3
1435698670,292530,19,33.6,25.7
1435698682,293630,19.1,45.6,30.2
1435698688,297180,20.4,45.1,32.9
1435698694,300540,20.6,38.5,29.7
1435698700,289480,20.1,40.5,31
1435698706,295880,20.1,36.9,30.6
1435698712,286080,19.1,34.5,26.4
1435698718,293530,19.6,29.7,26.8
1435698724,292930,19.4,36.4,29.4
1435698730,299690,20.2,34,28.5
1435698742,293630,19.6,36,31.7
1435698748,295230,19.8,38.4,29.4
1435698754,300740,20.6,41,35.2
1435698760,295330,19.7,32.4,27.7
1435698766,291180,18.9,30.1,25.8
1435698772,294830,20.1,38.9,31.1
1435698778,282230,18.1,31.4,25.3
1435698784,293730,19.3,32.7,27.1
1435698790,287480,18.6,30.6,27
1435698802,297280,19.4,38.7,27.6
1435698808,292130,18.9,34.3,29.7
1435698814,295380,18.8,35.3,27.1
1435698820,293580,19.7,36.8,31
1435698826,294430,19.2,30.1,27
1435698832,295630,19.5,35.7,29.2
1435698838,288230,18.1,28.5,25.1
1435698844,295580,19.7,32.1,27.5
1435698850,292980,19.2,31.8,26.3
1435698862,293130,19.2,71.9,26.4
1435698868,292430,19.6,36.2,27.8
1435698874,288230,18.8,35.5,27.1
1435698880,291180,19,31,26.2
1435698886,290380,20,36.2,31.4
1435698892,294380,19.4,48.8,27.6
1435698898,297280,21.1,34.1,28.8
1435698904,292380,19.2,33.4,26.2
1435698910,297830,19.4,30.8,27.6
1435698922,285930,18.9,40.2,28
1435698928,286530,19,34.3,28.3
1435698934,289230,18.3,41.7,22.4
1435698940,294780,19.1,40.6,27.8
1435698946,295130,19.7,32.1,28.5
1435698952,270320,16.6,27.6,22.6
1435698958,295980,19.1,34.9,29.4
1435698964,285580,17.9,25.1,22.9
1435698970,275270,18.1,31.3,25.7
1435698982,288430,18.4,36.5,28.5
1435698988,289830,18.6,40.4,22.9
1435698994,286980,19,46.1,26.4
1435699000,292680,19,30.2,24.8
1435699006,287930,19,34,29.7
1435699012,289730,18.7,31.4,25.9
1435699018,284580,18,30,26.1
1435699024,286080,18.7,33.1,26.7
1435699030,289830,19,31,26.2
1435699042,290330,19.2,43.1,29.2
1435699048,291680,18.7,32.7,26.2
1435699054,288980,19,40.8,28.2
1435699060,273470,16.9,26.5,20.4
1435699066,289030,19,35.1,28.2
1435699072,299240,19.5,41.3,32.9
1435699078,299540,19.7,38.8,31.7
1435699084,295480,20.3,29.7,26.1
1435699090,298480,19.1,36.4,29.2
1435699102,300990,19.8,37.8,28.2
1435699108,289280,18.5,34.4,28.8
1435699114,293180,19.6,30.9,27.5
1435699120,289380,19.4,32.3,27.9
1435699126,291830,18.6,34.3,25.9
1435699132,288030,18.2,30.9,26.2
1435699138,297230,19.5,32.7,28.5
1435699144,287830,18.8,32.6,25.2
1435699150,306990,20.6,37.4,32.8
1435699162,294680,19.5,34.2,27.6
1435699168,294330,19.4,40.8,30.1
1435699174,297130,19.1,30.5,26.9
1435699180,292780,19,33.3,25.8
1435699186,297980,19.3,39,26.6
1435699192,300340,19.4,37.9,29.6
1435699198,301140,19.4,33.2,29
1435699204,286530,18.4,33.2,26.9
1435699210,296280,19.5,25.8,25.3
1435699222,292630,18.3,30,25.5
1435699228,291780,18.8,29.7,25.3
1435699234,284130,17.7,30.1,24
1435699240,286330,18.4,29.7,23.9
1435699246,301190,19.7,32.6,28.5
1435699252,289980,18.8,42.8,28.1
1435699258,303640,20.6,39.1,31.8
1435699264,300690,19.6,36.1,31.2
1435699270,298380,19.9,36.8,30.8
1435699282,303590,19.7,31.4,27.6
1435699288,303040,20.6,35.5,28.9
1435699294,299080,20.3,40.6,31.2
1435699300,303840,20.7,36.9,31.7
1435699306,302840,20.3,35.8,29.6
1435699312,311890,20.7,35.2,30.9
1435699318,304990,21.1,41.3,35
1435699324,302540,20.6,32.4,28.6
1435699330,304040,19.5,30.8,26.8
1435699342,307090,20.6,39.7,32.5
1435699349,296480,20.1,32.8,26.7
1435699355,305440,20.3,37.6,32.6
1435699361,297930,20.5,44.2,31
1435699367,302840,19.8,33.7,29.5
1435699373,308140,21.1,46,35.7
1435699379,307290,21.1,49.3,33.5
1435699385,306540,21.2,35.5,31.2
1435699391,301340,20.9,38.2,31.7
1435699403,310540,21,40.9,31
1435699409,304990,20.6,41.6,33.3
1435699415,300290,20.8,46.5,35.7
1435699421,304240,20,34.6,28.5
1435699427,304040,20.4,44.3,29.8
1435699433,309740,21.1,39.8,32.9
1435699439,308390,20.8,39.8,30.3
1435699445,307840,21.5,46.5,33.3
1435699451,299940,20.9,40.5,33.8
1435699463,317000,22.4,38.9,33.9
1435699469,313990,21.3,35.3,29.5
1435699475,309240,21.5,38.2,32.9
1435699481,308640,20.7,38.6,31.6
1435699487,314740,22.1,38.9,32.1
1435699493,305840,21,37.4,33.1
1435699499,305290,20.4,37.7,31.3
1435699505,309240,20.9,34.6,30.1
1435699511,310190,21,38.1,33.9
1435699523,313040,21.8,46.9,33.6
1435699529,307290,20.8,42.8,34
1435699535,308940,21.3,41.4,36.1
1435699541,312940,21.5,41.2,32.6
1435699547,303740,20.8,37.6,31.7
1435699553,309190,21.1,34.1,31.6
1435699559,307190,20.7,44.1,35
1435699565,310540,20.7,38.8,30.3
1435699571,316090,22.3,42.8,35.4
1435699583,306090,21,38.1,32.8
1435699589,309240,21.1,41.1,32.3
1435699595,320100,22.5,40.3,34.1
1435699601,313790,21.7,41.3,32.1
1435699607,307090,21.5,40.1,34.3
1435699613,315790,22.4,40.7,34.5
1435699619,306640,20.3,36.2,30.6
1435699625,309140,21,44.2,33.5
1435699631,315840,21.6,41.2,34.4
1435699643,318100,21.9,45.7,32
1435699649,309440,21.8,40.6,35.4
1435699655,318000,22.3,45.2,35.9
1435699661,314390,22.7,43.1,37.3
1435699667,312290,22.2,38.4,34.3
1435699673,317550,21.9,43.7,35.1
1435699679,318350,22.3,40.3,35.4
1435699685,310840,21.8,41.5,36
1435699691,314940,21.5,55.8,35
1435699703,324600,22.7,41.2,35.5
1435699709,311940,21.2,44.2,29.7
1435699715,315140,22.2,40.8,34.1
1435699721,317250,21.4,46.6,31.4
1435699727,317950,22.1,36.5,32.4
1435699733,319300,21.9,40.4,33.9
1435699739,316090,21.7,40.7,33.8
1435699745,321900,22.9,44.2,38.3
1435699751,314490,22.3,36.6,33.6
1435699763,319750,22.4,39.9,35.9
1435699769,316240,22.4,36.9,32.6
1435699775,328000,24.2,38.4,34.2
1435699781,321300,22.8,43.5,34.9
1435699787,318350,22.8,55.9,37.6
1435699793,321350,23,43.2,37.8
1435699799,313140,21.9,44.7,35.3
1435699805,319350,22.7,52.3,37
1435699811,325250,23.5,42.2,37.2
1435699823,325400,24,52.9,44.3
1435699829,322700,23.1,39.1,34.2
1435699835,323400,23.2,45.1,35.8
1435699841,314240,22,43,34.7
1435699847,326150,23.6,48.6,41.7
1435699853,320600,22.7,36.2,33.7
1435699859,328700,24.5,57,38.8
1435699865,322750,23.1,39.2,35.8
1435699871,321600,23.9,42.7,39
1435699883,326600,24,56,38.8
1435699889,329500,23.7,52.5,37
1435699895,321650,22.8,45.9,40.2
1435699901,327800,23.6,46.2,39.7
1435699907,312940,22.1,40.3,32.4
1435699913,325100,23.8,43.3,37.6
1435699919,319750,22.5,46.6,36.1
1435699925,320750,23.6,46.4,40.3
1435699931,313140,22.9,49.9,35.1
1435699943,328100,25,50.5,43.3
1435699949,336760,25.6,45.1,40.7
1435699955,329150,24.2,53.7,39.6
1435699961,329400,25.3,50.4,42.5
1435699967,328450,23.7,42.1,36
1435699973,322950,24.4,43.8,40.4
1435699979,330950,24.3,51.8,44.3
1435699985,319750,23.3,43.3,37.5
1435699991,331260,25,42.8,37.3
1435700003,333710,25.2,46.9,40.7
1435700009,322850,23.8,43.6,37.5
1435700015,327600,24.3,47,38.6
1435700021,327750,24.3,48.8,40.1
1435700027,323900,23.9,41.2,36.7
1435700033,333610,25.1,53.4,38.3
1435700039,326000,24.3,46.3,40.2
1435700045,323250,23.3,47.4,39.5
1435700051,331360,24.2,41.6,37.1
1435700063,332910,24.1,47.6,39.1
1435700069,331310,24.6,53.6,42
1435700075,338060,25.6,48.5,39.1
1435700081,330450,24,45.6,37.7
1435700087,330050,24.3,45.5,39.7
1435700093,317850,22.7,40.3,34.9
1435700099,324700,24.4,49,38.4
1435700105,322000,23.7,46.2,39
1435700111,323400,23.5,38.9,35.1
1435700123,320600,23.3,39.6,35.8
1435700129,336710,25.4,46.6,41.7
1435700135,337060,24.9,55.2,40.1
1435700141,331760,24.8,52.8,41.3
1435700147,323850,24.4,39.7,35.9
1435700153,328650,24.6,65.4,37.9
1435700159,332360,24.2,37.9,34.1
1435700165,335810,24.8,49,42.9
1435700171,333160,24,45.1,40.5
1435700183,321650,23.2,42.3,38.3
1435700189,331360,25,52.8,41.2
1435700195,345470,25,49.7,41.6
1435700201,340460,24.9,60,43.4
1435700207,322500,23.5,40.6,36.6
1435700213,334610,24.3,52.6,40.1
1435700219,335360,24.6,44.5,39.3
1435700225,337260,24.5,47.4,41
1435700231,332060,24.3,43.6,38.4
1435700243,332360,23.9,42.4,36
1435700249,325700,23.3,40.2,35.6
1435700255,329300,23.8,42.1,36.7
1435700261,334260,24.5,42.7,37.4
1435700267,328750,23.9,43,38.5
1435700273,324650,22.8,38.4,34.2
1435700279,324600,23,46.1,37.8
1435700285,332960,23.7,42.1,35.7
1435700291,324100,23.8,43.3,38.5
1435700303,332910,24.8,41.1,37.9
1435700309,320500,22.5,42.3,36
1435700315,326350,23.3,41.2,36.1
1435700321,327700,23.2,35.1,32.2
1435700327,316900,21.6,35.1,30.4
1435700333,331160,24.3,43.8,39.4
1435700339,325000,23,37.3,32.4
1435700345,322900,22.9,42.3,37.5
1435700351,321350,22.5,38.7,33.3
1435700363,322550,22.1,38.2,33
1435700369,324800,23,48.5,33.4
1435700375,330500,23.3,41.6,35.5
1435700381,321850,22.9,39.6,34.5
1435700387,314840,22.7,42,37.4
1435700393,327750,22.8,38.8,31.7
1435700399,319500,21.8,35.6,30.1
1435700405,319550,23,47.7,34.7
1435700411,320450,22.7,41.7,33.7
1435700423,322600,22.5,39.2,34.3
1435700429,318100,21.9,36,32
1435700435,319750,22.5,35,31
1435700441,324250,22.5,38.5,34.4
1435700447,316850,22.1,33.4,30.7
1435700453,323600,22.1,36,32.8
1435700459,330700,23.2,47.3,37.3
1435700465,326550,23.2,37.3,32.4
1435700471,318650,21.8,38.3,34.2
1435700483,321250,22.2,39.2,34
1435700489,320650,22.7,41,33.1
1435700495,334460,23.2,37,31.9
1435700501,326900,23.1,37,30.7
1435700507,318750,22.7,40.9,35.7
1435700513,332210,22.9,40,35.6
1435700519,316950,21.6,32,28.2
1435700525,318300,21.7,41.2,29.3
1435700531,321500,22.4,31.6,29.6
1435700543,327700,22.9,37.4,32.3
1435700549,325400,22.4,35.8,30.9
1435700555,321750,21.9,32.2,30.1
1435700561,318100,21.9,32.8,29.9
1435700567,317500,21.3,31.1,28.2
1435700573,320550,21.6,32.8,28.5
1435700579,320650,22.3,43.8,37.5
1435700585,307940,20.9,28.5,26.2
1435700591,321850,21.6,40.3,34.4
1435700603,320550,21.6,31,29.1
1435700609,312440,20.8,26.5,26
1435700615,324700,21.8,35.2,29.2
1435700621,326050,22.3,33.6,30
1435700627,316950,21.3,39.5,30.6
1435700633,319800,21.8,35.6,31.1
1435700639,331310,22.4,37.5,31.5
1435700645,328050,22.7,35.7,31.9
1435700651,317850,21.9,33.1,30.2
1435700663,319950,21.3,34.1,29.8
1435700669,319250,21.5,36.1,32
1435700675,319800,20.7,31.1,27.4
1435700681,322300,21.3,34.3,29.2
1435700687,314790,20.5,33.9,30.4
1435700693,317300,21.4,28.2,27.2
1435700699,323350,21.6,33.6,28.3
1435700711,314890,21.6,35.4,31.3
1435700723,319450,21.4,42.5,32.1
1435700729,324450,22,36.7,32.5
1435700735,320850,21.4,35.7,31.5
1435700741,313790,20.5,33.2,28.1
1435700747,322650,22.1,35.6,31.4
1435700753,319550,21.4,30.2,27.5
1435700759,314040,21.1,34.6,30.8
1435700765,312490,20.3,29,26.6
1435700771,324100,21.6,34.5,31.5
1435700783,318250,21.8,33.4,30.4
1435700789,322200,21.6,31.7,29.7
1435700795,315490,20.5,32.6,27
1435700801,323350,21.2,33.6,29
1435700807,324550,21.2,33.2,28.7
1435700813,320600,21.3,34.5,30.7
1435700819,322550,21.3,27.4,26.3
1435700825,318350,21.1,35.9,31.8
1435700831,320450,21.6,34.4,30.9
1435700843,323450,21.4,35.7,29.6
1435700849,322550,21.4,32.1,28.6
1435700855,315940,20.7,33.8,28.3
1435700861,308890,19.8,26.8,23.4
1435700867,313190,20.3,28.1,25.9
1435700873,312390,20.6,31.4,26.7
1435700879,315840,20.8,30.6,27.1
1435700885,321450,21.4,32.8,29.2
1435700891,314240,20.1,28,25.2
1435700903,319100,20.6,29.8,24.3
1435700909,307190,20,30,26.8
1435700915,318300,20.2,31.5,26.9
1435700921,307240,20,29.8,26.1
1435700927,311190,20.2,29.6,26.8
1435700933,317750,20.2,31.3,28.4
1435700939,315090,21.1,29.9,27.9
1435700945,306090,19.9,29.3,27.1
1435700951,307640,20,29.4,25.3
1435700963,303440,18.9,27.5,25.4
1435700969,300390,19.3,27.2,24
1435700975,309040,19.6,30.4,27.7
1435700981,321850,20.6,30.8,26.2
1435700987,313990,19.9,31.5,28
1435700993,305040,19.6,38.7,25.1
1435700999,320450,20.5,28.5,26.6
1435701005,310290,20,26.6,24.6
1435701011,315290,20.7,30.4,27.8
1435701023,327800,21.1,34.2,29.4
1435701029,313090,19.9,29.1,25.8
1435701035,319300,20.6,29.2,26.4
1435701041,315290,19.8,29.7,27
1435701047,316300,20.1,31.3,26.8
1435701053,316400,19.9,30.2,25.9
1435701059,318750,20.2,28.5,26.1
1435701065,313590,19.6,26.1,23.4
1435701071,313090,19.8,29.1,25.7
1435701083,316750,19.9,30,26.2
1435701089,310990,19.4,30.7,25.9
1435701095,303790,18.7,25.4,23.6
1435701101,312340,19.6,29.3,25.4
1435701107,313940,19.8,26.8,24.5
1435701113,314940,19.5,25.9,23.9
1435701119,310140,19.5,26.4,24.2
1435701125,302990,19.3,25.6,22.7
1435701131,306740,19.1,27,24.2
1435701143,305390,19,28,23.7
1435701149,314140,20.1,28.3,26.2
1435701155,318100,19.7,33.2,28.9
1435701161,301540,19.3,28.2,24.5
1435701167,305090,19.2,27.9,25.2
1435701173,305390,18.8,24.3,21.8
1435701179,310640,19,23.4,22
1435701185,311540,19.6,27.4,25.2
1435701191,314140,19.5,27.3,25.4
1435701203,309840,19.2,26.5,24.8
1435701209,309090,18.9,37.8,25.4
1435701215,310890,19.3,25.9,24.5
1435701221,314340,19.4,28.9,25.2
1435701227,313440,19.4,22.4,22.2
1435701233,305790,18.7,26.2,23.7
1435701239,318900,19.5,25.4,23.6
1435701245,299840,19,24.2,22.8
1435701251,312240,19.8,27.4,25.6
1435701263,307790,19.3,24.7,22.1
1435701269,312790,18.7,22,21.7
1435701275,313890,18.9,23.2,22.6
1435701281,306190,18.7,24.1,22.4
1435701287,307540,18.7,26.1,24.2
1435701293,304140,18.6,23.5,21.2
1435701299,304540,18.9,24.3,23
1435701305,315790,19,26.7,24.1
1435701311,319100,19.7,28.1,26
1435701323,318600,19,26.7,24.1
1435701329,317250,19.7,26.2,24.8
1435701335,306940,18.8,27.9,24.6
1435701341,315840,19.3,26.3,24.6
1435701347,308540,19,27.8,24.3
1435701353,307990,18.5,29.2,24.4
1435701359,313640,18.8,24.8,23.6
1435701365,315540,19.5,28.3,23.9
1435701371,312390,19.3,24,22.6
1435701383,303840,18.4,23.3,22.2
1435701389,310240,18.6,22.8,21.2
1435701395,314940,19,24.9,22.7
1435701401,309040,18.5,25.1,20.9
1435701407,308990,18.8,26.2,23.1
1435701413,305190,18.4,20.5,20.4
1435701419,310690,18.5,23.9,22.1
1435701425,298980,17.8,20.9,20.7
1435701431,308140,18.1,23.1,21.8
1435701443,303940,18.4,22.5,20.9
1435701449,307290,18.6,21.3,21.1
1435701455,307990,18.1,25.1,23.1
1435701461,308290,18.4,25.4,22
1435701467,318050,18.8,23,21.6
1435701473,299440,18.2,25.2,23.1
1435701479,309640,18.2,26.2,21.6
1435701485,305340,18,32,21.8
1435701491,308590,18.7,22.2,21.9
1435701503,305340,18.3,25.9,23.2
1435701509,308740,18.4,22.2,21.9
1435701515,307490,18.4,24.2,22.3
1435701521,313790,18.7,21.2,20.9
1435701527,310390,18.7,22.9,21.3
1435701533,308590,17.8,24.8,21.6
1435701539,308740,18.3,22,20.6
1435701545,306640,18.2,24.3,21.3
1435701551,312440,18.2,28.3,23.3
1435701563,301440,18.3,26.5,24.7
1435701569,308290,18.2,23.3,21.8
1435701575,307540,18.4,24.4,22.1
1435701581,303990,17.8,23.5,20.5
1435701587,308340,18.1,19.9,19.8
1435701593,310740,18.3,20.6,20.4
1435701599,296930,17.6,20.2,19.3
1435701605,312490,18.2,21.7,20.1
1435701611,306740,18,23.1,20.7
1435701623,309190,18.6,23.1,21.8
1435701629,302340,18.3,24.4,22.8
1435701635,302590,18.2,22,20.7
1435701641,301440,17.8,22.3,20.1
1435701647,303640,18.4,52.7,21
1435701653,307090,17.4,23.9,20.6
1435701659,309790,18.1,22.3,21.1
1435701665,306190,18,24.2,21.8
1435701671,310040,18,23.5,21.1
1435701683,308240,18.1,22.2,20.8
1435701689,306890,18.2,24.2,21
1435701695,305340,17.6,22.5,19.5
1435701701,305640,17.5,19.8,18.9
1435701707,295780,17.3,24.7,21.6
1435701713,301290,17.7,21.2,20
1435701719,302390,17.4,22.1,20.6
1435701725,304690,17.5,23,20.9
1435701731,303140,17.2,22.1,19.8
1435701743,299540,17,19,18.8
1435701749,302340,17.7,20.3,20.1
1435701755,298330,17.4,22.1,20.6
1435701761,295580,17.5,19.6,19.3
1435701767,299240,17.8,21.5,19.9
1435701773,301240,17.8,23,21.2
1435701779,304690,17.6,24.1,19.9
1435701785,313340,18.5,24,22.1
1435701791,302740,17.3,23.6,19.3
1435701803,308990,17.8,22.4,20
1435701809,304790,17.6,21.4,19.9
1435701815,303990,17.4,23,20.4
1435701821,298330,17.4,27.7,19.5
1435701827,303890,17.8,21.2,20.4
1435701833,316300,18.2,21.8,19.7
1435701839,308540,18.1,21.1,20.2
1435701845,306090,18.1,19.2,19.2
1435701851,298780,17,20.6,19.7
1435701863,305440,17.8,19.2,19.1
1435701869,303840,17.3,20.4,19
1435701875,311140,18.1,30,22.9
1435701881,298280,17.5,20.1,19.7
1435701887,300690,17.7,22.5,20.4
1435701893,302790,17.6,21.3,18.8
1435701899,308990,17.7,23.4,20.7
1435701905,301640,17.6,20.4,20.2
1435701911,303190,17.6,27.5,19.9
1435701923,300890,17.6,24.7,21.6
1435701929,298830,17.3,31.9,21
1435701935,312340,17.6,20.7,19.8
1435701941,299340,17.1,20.8,19.7
1435701947,291680,16.8,20.3,19.1
1435701953,301940,17.4,19.6,18.9
1435701959,296980,17.1,18.1,18
1435701965,298930,17.5,22.1,20.6
1435701971,300440,18.2,25.4,21.9
1435701983,305140,17.2,20.3,19.6
1435701989,302690,17.5,22.4,20.7
1435701995,298780,17.4,21.5,19.7
1435702001,295530,17.1,17.6,17.5
1435702007,304590,17.8,22.6,20.2
1435702013,302890,17.7,25.5,19.1
1435702019,297580,17.3,20.5,19.8
1435702025,307040,17.6,19.5,19
1435702031,302890,17.6,24.1,18.9
1435702043,300540,16.8,18.3,18.2
1435702049,291880,16.6,19.8,18.3
1435702055,301690,17.2,21.8,19.6
1435702061,300690,17.5,21.3,19.9
1435702067,304690,18,21.2,20.5
1435702073,302640,17.3,21.2,19.6
1435702079,305790,17.9,20.4,19.6
1435702085,299030,17.2,18.3,18.2
1435702091,302690,17.1,23.8,20.3
1435702103,302340,17.4,19.5,19.1
1435702109,303440,17,21.2,20
1435702115,297080,16.8,18.9,18.2
